point_id,完整地址,分析,组别,界面品质Q,活力度V,混合度M,行人样本数,横轴指标,纵轴指标,横轴值,纵轴值,横轴全域有效评分均值,纵轴全域有效评分均值,象限
a8b6b455-cf56-4d59-bc30-cbc0cbe4bfff,上海市徐汇区湖南路街道长乐路615号,qualityMix,高混合度低界面品质,0.5452692506841472,0.37114200174815315,0.3707071901853827,3.0,界面品质,混合度,0.5452692506841472,0.3707071901853827,0.5548602096089702,0.360266819605026,左上
f768d879-6cc6-41be-93fa-3a8b20cf7b1b,上海市静安区南京西路街道富民路142号,qualityVitality,高界面品质低活力度,0.5815276586495848,0.30529255104171926,0.3083889124485374,4.0,界面品质,活力度,0.5815276586495848,0.30529255104171926,0.5548602096089702,0.3562525847880123,右下
f768d879-6cc6-41be-93fa-3a8b20cf7b1b,上海市静安区南京西路街道富民路142号,qualityMix,高界面品质低混合度,0.5815276586495848,0.30529255104171926,0.3083889124485374,4.0,界面品质,混合度,0.5815276586495848,0.3083889124485374,0.5548602096089702,0.360266819605026,右下
578b12f4-fecb-40a3-8da6-2a50e5eb02d2,上海市静安区南京西路街道富民路177号,qualityVitality,高界面品质低活力度,0.6540166320256078,0.35247745605922054,0.3502352160339076,3.0,界面品质,活力度,0.6540166320256078,0.35247745605922054,0.5548602096089702,0.3562525847880123,右下
578b12f4-fecb-40a3-8da6-2a50e5eb02d2,上海市静安区南京西路街道富民路177号,qualityMix,高界面品质低混合度,0.6540166320256078,0.35247745605922054,0.3502352160339076,3.0,界面品质,混合度,0.6540166320256078,0.3502352160339076,0.5548602096089702,0.360266819605026,右下
5092b52c-0814-4269-b9b6-58eeb8e055c9,上海市静安区南京西路街道巨鹿路789号,qualityVitality,高界面品质低活力度,0.6683396058481434,0.35442554402303106,0.35248699051416404,3.0,界面品质,活力度,0.6683396058481434,0.35442554402303106,0.5548602096089702,0.3562525847880123,右下
5092b52c-0814-4269-b9b6-58eeb8e055c9,上海市静安区南京西路街道巨鹿路789号,qualityMix,高界面品质低混合度,0.6683396058481434,0.35442554402303106,0.35248699051416404,3.0,界面品质,混合度,0.6683396058481434,0.35248699051416404,0.5548602096089702,0.360266819605026,右下
b660b3e3-5872-4a56-8434-4a60c242f34e,上海市徐汇区天平路街道襄阳南路328号,qualityVitality,高活力度低界面品质,0.4424024207047703,0.3611754539145343,0.36662885270950585,7.0,界面品质,活力度,0.4424024207047703,0.3611754539145343,0.5548602096089702,0.3562525847880123,左上
b660b3e3-5872-4a56-8434-4a60c242f34e,上海市徐汇区天平路街道襄阳南路328号,qualityMix,高混合度低界面品质,0.4424024207047703,0.3611754539145343,0.36662885270950585,7.0,界面品质,混合度,0.4424024207047703,0.36662885270950585,0.5548602096089702,0.360266819605026,左上
18c6d783-3590-4ac7-8e33-7e1c81e51eb7,上海市徐汇区湖南路街道安福路193号,qualityVitality,高活力度低界面品质,0.46722141228398323,0.5064747312050817,0.5003885269181658,3.0,界面品质,活力度,0.46722141228398323,0.5064747312050817,0.5548602096089702,0.3562525847880123,左上
18c6d783-3590-4ac7-8e33-7e1c81e51eb7,上海市徐汇区湖南路街道安福路193号,qualityMix,高混合度低界面品质,0.46722141228398323,0.5064747312050817,0.5003885269181658,3.0,界面品质,混合度,0.46722141228398323,0.5003885269181658,0.5548602096089702,0.360266819605026,左上
6c309cb0-65d5-4d49-9890-694467cbf147,上海市徐汇区湖南路街道汾阳路57号,qualityVitality,高界面品质低活力度,0.6263515899129712,0.0,0.0,,界面品质,活力度,0.6263515899129712,0.0,0.5548602096089702,0.3562525847880123,右下
6c309cb0-65d5-4d49-9890-694467cbf147,上海市徐汇区湖南路街道汾阳路57号,qualityMix,高界面品质低混合度,0.6263515899129712,0.0,0.0,,界面品质,混合度,0.6263515899129712,0.0,0.5548602096089702,0.360266819605026,右下
68df0ca1-0979-40a1-83c2-f9f8052aaa88,上海市徐汇区湖南路街道乌鲁木齐中路315号,qualityVitality,高活力度低界面品质,0.4567134710486363,0.5252950639477905,0.5222716031385831,2.0,界面品质,活力度,0.4567134710486363,0.5252950639477905,0.5548602096089702,0.3562525847880123,左上
68df0ca1-0979-40a1-83c2-f9f8052aaa88,上海市徐汇区湖南路街道乌鲁木齐中路315号,qualityMix,高混合度低界面品质,0.4567134710486363,0.5252950639477905,0.5222716031385831,2.0,界面品质,混合度,0.4567134710486363,0.5222716031385831,0.5548602096089702,0.360266819605026,左上
8328ce82-1c9e-4a03-9474-b7e382417b49,上海市徐汇区湖南路街道五原路81弄,qualityVitality,高界面品质低活力度,0.5915104302777937,0.01706312555267024,0.019594237511777867,1.0,界面品质,活力度,0.5915104302777937,0.01706312555267024,0.5548602096089702,0.3562525847880123,右下
8328ce82-1c9e-4a03-9474-b7e382417b49,上海市徐汇区湖南路街道五原路81弄,qualityMix,高界面品质低混合度,0.5915104302777937,0.01706312555267024,0.019594237511777867,1.0,界面品质,混合度,0.5915104302777937,0.019594237511777867,0.5548602096089702,0.360266819605026,右下
9f31972a-d6d7-4deb-8690-9960406e6f6a,上海市徐汇区湖南路街道五原路236号,qualityVitality,高活力度低界面品质,0.0,0.5711395242632344,0.5724141239473031,7.0,界面品质,活力度,0.0,0.5711395242632344,0.5548602096089702,0.3562525847880123,左上
9f31972a-d6d7-4deb-8690-9960406e6f6a,上海市徐汇区湖南路街道五原路236号,qualityMix,高混合度低界面品质,0.0,0.5711395242632344,0.5724141239473031,7.0,界面品质,混合度,0.0,0.5724141239473031,0.5548602096089702,0.360266819605026,左上
fde40c51-5a33-46e5-b9ae-44718563727f,上海市徐汇区湖南路街道武康路98号,qualityVitality,高活力度低界面品质,0.48780852799136,0.5397342024099122,0.53785947331797,2.0,界面品质,活力度,0.48780852799136,0.5397342024099122,0.5548602096089702,0.3562525847880123,左上
fde40c51-5a33-46e5-b9ae-44718563727f,上海市徐汇区湖南路街道武康路98号,qualityMix,高混合度低界面品质,0.48780852799136,0.5397342024099122,0.53785947331797,2.0,界面品质,混合度,0.48780852799136,0.53785947331797,0.5548602096089702,0.360266819605026,左上
dfdd2ff6-f912-4e53-a75c-6293da6a0e24,上海市徐汇区湖南路街道武康路107号,qualityVitality,高活力度低界面品质,0.385888104821701,0.5252950639477905,0.5222716031385831,2.0,界面品质,活力度,0.385888104821701,0.5252950639477905,0.5548602096089702,0.3562525847880123,左上
dfdd2ff6-f912-4e53-a75c-6293da6a0e24,上海市徐汇区湖南路街道武康路107号,qualityMix,高混合度低界面品质,0.385888104821701,0.5252950639477905,0.5222716031385831,2.0,界面品质,混合度,0.385888104821701,0.5222716031385831,0.5548602096089702,0.360266819605026,左上
5a3f548f-e197-4fa8-a7ef-0ba0e4085a29,上海市徐汇区湖南路街道武康路286号,qualityVitality,高活力度低界面品质,0.42495453901358277,0.5139034898857654,0.5091042019537593,2.0,界面品质,活力度,0.42495453901358277,0.5139034898857654,0.5548602096089702,0.3562525847880123,左上
5a3f548f-e197-4fa8-a7ef-0ba0e4085a29,上海市徐汇区湖南路街道武康路286号,qualityMix,高混合度低界面品质,0.42495453901358277,0.5139034898857654,0.5091042019537593,2.0,界面品质,混合度,0.42495453901358277,0.5091042019537593,0.5548602096089702,0.360266819605026,左上
38f7a281-6dce-4def-8c67-954e66f3e78e,上海市徐汇区湖南路街道新乐路9号,qualityVitality,高活力度低界面品质,0.5364218544194381,0.5082133952011689,0.5257825651998724,12.0,界面品质,活力度,0.5364218544194381,0.5082133952011689,0.5548602096089702,0.3562525847880123,左上
38f7a281-6dce-4def-8c67-954e66f3e78e,上海市徐汇区湖南路街道新乐路9号,qualityMix,高混合度低界面品质,0.5364218544194381,0.5082133952011689,0.5257825651998724,12.0,界面品质,混合度,0.5364218544194381,0.5257825651998724,0.5548602096089702,0.360266819605026,左上
3ac9c277-c93c-49aa-a8b7-4d6f97e8045d,上海市徐汇区湖南路街道新乐路82号,qualityVitality,高活力度低界面品质,0.43857410145065046,0.5496542092718266,0.5578945702946477,8.0,界面品质,活力度,0.43857410145065046,0.5496542092718266,0.5548602096089702,0.3562525847880123,左上
3ac9c277-c93c-49aa-a8b7-4d6f97e8045d,上海市徐汇区湖南路街道新乐路82号,qualityMix,高混合度低界面品质,0.43857410145065046,0.5496542092718266,0.5578945702946477,8.0,界面品质,混合度,0.43857410145065046,0.5578945702946477,0.5548602096089702,0.360266819605026,左上
164505bd-224d-4bb9-92e3-a974ad6e88fd,上海市徐汇区湖南路街道延庆路123号,qualityVitality,高活力度低界面品质,0.5367434225567034,0.47376343788064634,0.4750144182292047,6.0,界面品质,活力度,0.5367434225567034,0.47376343788064634,0.5548602096089702,0.3562525847880123,左上
164505bd-224d-4bb9-92e3-a974ad6e88fd,上海市徐汇区湖南路街道延庆路123号,qualityMix,高混合度低界面品质,0.5367434225567034,0.47376343788064634,0.4750144182292047,6.0,界面品质,混合度,0.5367434225567034,0.4750144182292047,0.5548602096089702,0.360266819605026,左上
71853571-085b-4c24-ae7d-dfead2625e36,上海市徐汇区湖南路街道长乐路339弄17号,qualityMix,高界面品质低混合度,0.6898478946079984,0.35747550917893406,0.35601241330374905,3.0,界面品质,混合度,0.6898478946079984,0.35601241330374905,0.5548602096089702,0.360266819605026,右下
71853571-085b-4c24-ae7d-dfead2625e36,上海市徐汇区湖南路街道长乐路339弄17号,mismatch,高活力度低混合度,0.6898478946079984,0.35747550917893406,0.35601241330374905,3.0,活力度,混合度,0.35747550917893406,0.35601241330374905,0.3562525847880123,0.360266819605026,右下
9318d207-8344-4a78-8140-7f4cfc6d95fd,上海市徐汇区湖南路街道长乐路411号,qualityVitality,高活力度低界面品质,0.5298594605560727,0.5251023913919105,0.5311362242516704,7.0,界面品质,活力度,0.5298594605560727,0.5251023913919105,0.5548602096089702,0.3562525847880123,左上
9318d207-8344-4a78-8140-7f4cfc6d95fd,上海市徐汇区湖南路街道长乐路411号,qualityMix,高混合度低界面品质,0.5298594605560727,0.5251023913919105,0.5311362242516704,7.0,界面品质,混合度,0.5298594605560727,0.5311362242516704,0.5548602096089702,0.360266819605026,左上
76083051-dd24-4bec-921e-a67ecefe27b8,上海市黄浦区瑞金二路街道茂名南路72号,qualityVitality,高活力度低界面品质,0.4709689643573798,0.6024187374214489,0.6175952466356793,9.0,界面品质,活力度,0.4709689643573798,0.6024187374214489,0.5548602096089702,0.3562525847880123,左上
76083051-dd24-4bec-921e-a67ecefe27b8,上海市黄浦区瑞金二路街道茂名南路72号,qualityMix,高混合度低界面品质,0.4709689643573798,0.6024187374214489,0.6175952466356793,9.0,界面品质,混合度,0.4709689643573798,0.6175952466356793,0.5548602096089702,0.360266819605026,左上
37d63a1c-5506-4021-befc-89f70f3bb4fe,上海市黄浦区瑞金二路街道南昌路209弄2号,qualityVitality,高活力度低界面品质,0.3906555456611121,0.5652961582161196,0.5792334534721689,11.0,界面品质,活力度,0.3906555456611121,0.5652961582161196,0.5548602096089702,0.3562525847880123,左上
37d63a1c-5506-4021-befc-89f70f3bb4fe,上海市黄浦区瑞金二路街道南昌路209弄2号,qualityMix,高混合度低界面品质,0.3906555456611121,0.5652961582161196,0.5792334534721689,11.0,界面品质,混合度,0.3906555456611121,0.5792334534721689,0.5548602096089702,0.360266819605026,左上
94b6647d-487b-4e56-b9e5-1c9910b9d618,上海市黄浦区瑞金二路街道绍兴路8号,qualityVitality,高活力度低界面品质,0.4913328676980079,0.5046094533602857,0.5106690045543447,6.0,界面品质,活力度,0.4913328676980079,0.5046094533602857,0.5548602096089702,0.3562525847880123,左上
94b6647d-487b-4e56-b9e5-1c9910b9d618,上海市黄浦区瑞金二路街道绍兴路8号,qualityMix,高混合度低界面品质,0.4913328676980079,0.5046094533602857,0.5106690045543447,6.0,界面品质,混合度,0.4913328676980079,0.5106690045543447,0.5548602096089702,0.360266819605026,左上
e542b6c7-ea0c-4245-8295-c23197d210c0,上海市徐汇区天平路街道复兴中路1265号,qualityMix,高混合度低界面品质,0.5408457329661517,0.34535457339893116,0.3738854045283459,11.0,界面品质,混合度,0.5408457329661517,0.3738854045283459,0.5548602096089702,0.360266819605026,左上
e542b6c7-ea0c-4245-8295-c23197d210c0,上海市徐汇区天平路街道复兴中路1265号,mismatch,高混合度低活力度,0.5408457329661517,0.34535457339893116,0.3738854045283459,11.0,活力度,混合度,0.34535457339893116,0.3738854045283459,0.3562525847880123,0.360266819605026,左上
6a3a6431-9d6e-47fd-a27e-418eadde795a,上海市徐汇区天平路街道建国西路285号,qualityVitality,高界面品质低活力度,0.6251711631504234,0.0,0.0,,界面品质,活力度,0.6251711631504234,0.0,0.5548602096089702,0.3562525847880123,右下
6a3a6431-9d6e-47fd-a27e-418eadde795a,上海市徐汇区天平路街道建国西路285号,qualityMix,高界面品质低混合度,0.6251711631504234,0.0,0.0,,界面品质,混合度,0.6251711631504234,0.0,0.5548602096089702,0.360266819605026,右下
51a21fb0-c68e-493b-9a3b-f23ac3689849,上海市徐汇区天平路街道建国西路299号,qualityVitality,高界面品质低活力度,0.6234863120927997,0.35415567902371536,0.352175056387029,3.0,界面品质,活力度,0.6234863120927997,0.35415567902371536,0.5548602096089702,0.3562525847880123,右下
51a21fb0-c68e-493b-9a3b-f23ac3689849,上海市徐汇区天平路街道建国西路299号,qualityMix,高界面品质低混合度,0.6234863120927997,0.35415567902371536,0.352175056387029,3.0,界面品质,混合度,0.6234863120927997,0.352175056387029,0.5548602096089702,0.360266819605026,右下
1cae56fd-8eed-499f-84e5-74e73572f088,上海市徐汇区天平路街道建国西路368号,qualityVitality,高界面品质低活力度,0.6726968615852885,0.0,0.0,,界面品质,活力度,0.6726968615852885,0.0,0.5548602096089702,0.3562525847880123,右下
1cae56fd-8eed-499f-84e5-74e73572f088,上海市徐汇区天平路街道建国西路368号,qualityMix,高界面品质低混合度,0.6726968615852885,0.0,0.0,,界面品质,混合度,0.6726968615852885,0.0,0.5548602096089702,0.360266819605026,右下
13533dae-455f-48c8-95f2-47e0e5ec782b,上海市徐汇区天平路街道太原路167号,qualityVitality,高界面品质低活力度,0.7345730143256628,0.21591352764112537,0.23047118431497013,10.0,界面品质,活力度,0.7345730143256628,0.21591352764112537,0.5548602096089702,0.3562525847880123,右下
13533dae-455f-48c8-95f2-47e0e5ec782b,上海市徐汇区天平路街道太原路167号,qualityMix,高界面品质低混合度,0.7345730143256628,0.21591352764112537,0.23047118431497013,10.0,界面品质,混合度,0.7345730143256628,0.23047118431497013,0.5548602096089702,0.360266819605026,右下
a0f8bfb4-f882-4c6f-bfeb-a1252b2f674d,上海市徐汇区天平路街道太原路236号,qualityVitality,高界面品质低活力度,0.6175463207104508,0.011177478953957275,0.01279108023295219,1.0,界面品质,活力度,0.6175463207104508,0.011177478953957275,0.5548602096089702,0.3562525847880123,右下
